address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count 
GAWVSBYQJEH2ITWKD7FLIO6H5BAZJSVLLV6DLT2FPIPAUD3TBYQYGBPH, (0.00), 146.20 , 73.10 , 73.10 , 0.00 , 2 , 2 , 4 
GBZMOGK77FJYML6GADKRYZ5VGGSO6SZXUA4R72HXND5T6ECC365QGY53, (0.00), 246.64 , 123.32 , 123.32 , 0.00 , 2 , 2 , 4 
GDILOQFAC527EQ5JZ7VMH42N2XDWDXUIX2E3VGATWGD2VE2ZBO32IF4K, (0.00), 412.78 , 206.39 , 206.39 , 0.00 , 2 , 2 , 4 
GBZUUJLW7P4EIM6PEJFAEWYUDPT6Y3A7ZHPQEG3W7N22TXSZFIHJJ6NV, (0.00), 236.92 , 118.46 , 118.46 , 0.00 , 2 , 2 , 4 
GAXRSNXEH26RD22C3FRL5PHDVUOUSVH5PUE2HLNZP2YRPJ5SXBBJ2NJ5, (0.00), 143.20 , 71.60 , 71.60 , 0.00 , 2 , 2 , 4 
GB3Z56OAB6DEHM3GIT6DTYAMUGEJJF3PPPNGTK45B72D2IX37LNN2HBE, (0.00), 185.00 , 92.50 , 92.50 , 0.00 , 2 , 2 , 4 
GDSKDGNOP6DYRK5AAPHA3LWKEDKAQ64B2NKATY2CQ57RLCICJGQAJLIZ, (0.00), 145.07 , 72.54 , 72.54 , 0.00 , 2 , 2 , 4 
GAF5PVYNXS6C62C6WX3ACPT7ORO5NEJHMY3IGYFYVJSZK7GUOVPZU7LE, (0.00), 180.99 , 90.49 , 90.49 , 0.00 , 2 , 2 , 4 
GCJ3P6F6UTFQQRP7FNMYDJZ7MPCDAYF3GJFNUZKRQQFAK5UKTJ6EKY2X, (0.00), 145.55 , 72.77 , 72.77 , 0.00 , 2 , 2 , 4 
GBJDEG3Y6KXOCEYODE4AQMSQY5MYEZYVBFGLW6JJMRGRGKIKMNKRR7XE, (0.00), 398.04 , 199.02 , 199.02 , 0.00 , 2 , 3 , 5 
GBV2PYXDFS4S3F5UUICU4FOICC3L43C7ZPGO7J4M6TS3UZFL6WDVUI76, (0.00), 256.22 , 128.11 , 128.11 , 0.00 , 2 , 2 , 4 
GCKVEPHLCWIWY3ZGFCK67WLOUZSMN62TD4UPGH4WL4UKRDX7CN2LPVBF, (0.00), 200.00 , 100.00 , 100.00 , 0.00 , 2 , 2 , 4 
GCAFWA657RQD2TAK5SA3XXUWULBEEXTFDRI4N5VYF352T5BPCDQZDEZS, (0.00), 482.20 , 241.10 , 241.10 , 0.00 , 2 , 2 , 4 
GCR7LJPLIISOHOZGHP7ZCVHU3EAC65RTBSZ2FIAFV2FN32X6GQBSPVLN, (0.00), 397.31 , 198.65 , 198.65 , 0.00 , 2 , 2 , 4 
GCNPTZ4RMQ3FEXF6BYJZMLYSXL5YVNVMXVW2UZ5GJCFVH77PE3DR3QBJ, (0.00), 401.85 , 200.92 , 200.92 , 0.00 , 2 , 2 , 4 
GB3YXOO2VMC5STOG76DE52NQYRDCHDR4MN6KKBWGXGWLILKL6LC4ZAEB, (0.00), 259.83 , 129.92 , 129.92 , 0.00 , 2 , 2 , 4 
GBS2XO3YIG5O2EJRAPMU2MD77YTNXNIQH6NAV4DE6RYDK5MKOY4XP2XW, (0.00), 403.91 , 201.95 , 201.95 , 0.00 , 2 , 2 , 4 
GCHG3BTQK4GTCGXNVAGMHNGB75HHBDOOGWMXDBSYEK3GDQGPJQJJMQNX, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 2 , 2 , 4 
GAVUUB3Q2KVBYYAMKZD5XYGVFZAOR7W5YG5QIWV42ZNGE7IMJBOPZCWP, (0.00), 398.12 , 199.06 , 199.06 , 0.00 , 2 , 2 , 4 
GDOD6UPV5T3NULSS2O3DHTZR5ZEVGUSRDX3ZU4KDGDX72CQ6H7ZP5QBM, (0.00), 300.07 , 150.03 , 150.03 , 0.00 , 2 , 2 , 4 
GA54KQUUBACLN7VDUJESUH6GOWVZNSI7RT6YMUJS2EOBNY5VALROE2UA, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 2 , 2 , 4 
GCLNL7XGKZQG2AJ7UPWQCMMJJTGG2KPUOC53Y6PPEAYEXQFHRDMXMW4R, (0.00), 152.00 , 76.00 , 76.00 , 0.00 , 2 , 2 , 4 
GACLSOEDKXABBUZI3XJCENGD53Z6FOYLZWAXFOON4E4KOAC447EEEEZJ, (0.00), 160.49 , 80.25 , 80.25 , 0.00 , 3 , 3 , 6 
GCPBDNBIMX445WSHQVFSKVPLI6NSGZLERCTZTBL7C2E2VS466B3LQSX3, (0.00), 155.76 , 77.88 , 77.88 , 0.00 , 13 , 13 , 26 
GDZZBEZVY5EOLEK6CPPFKLSF6DDKTAUPP3LWWYUB6OX4PPVE4AJBQPLI, (0.00), 642.15 , 321.07 , 321.07 , 0.00 , 7 , 7 , 14 
GBPXPNCU6KDGRPPOMHX7PQHQFPNASOIVUDKDZHOC7LAPO5KPZOVRRYPV, (0.00)," 1,351.77 ", 675.89 , 675.89 , 0.00 , 7 , 7 , 14 
GDLBJW7FWTAK4T4VT42AO7NQWEFP2JVCNZ62X3LEJVEZVAW3E4QI7BTE, (0.00), 570.78 , 285.39 , 285.39 , 0.00 , 7 , 7 , 14 
GD3JNCWHL6WZS2N7BC7DZL3EYRZBCASSCXLRSJRDIXOVSSEOB2WJNLLM, (0.00), 399.10 , 200.00 , 199.10 , 0.90 , 2 , 1 , 3 
GBZIXQCF3X3G76O6GWSSNQUBXNJRTQFLHVXEP2HSAJ3DMT4HZSZLPUHC, (0.00), 974.00 , 487.00 , 487.00 , 0.00 , 4 , 4 , 8 
GAJVT64OIPIBQTMI2TK2P65POHINZRESTTBXOAKHYNVDGSNMJRTYTF5I, (0.00), 148.07 , 74.04 , 74.04 , 0.00 , 4 , 4 , 8 
GAUA4BRJ42D2NJ63RW2E6MRKHHWGCN2US5Z7ECL2NL57UENITIPQBCJP, (0.00), 799.42 , 399.71 , 399.71 , 0.00 , 4 , 4 , 8 
GAOVT6KAS7XUIL4UKI4LQ2TQ5P5EQE5AU62PFREK5NVHAXW57PHLDEPO, (0.00), 5.99 , 3.00 , 2.99 , 0.01 , 2 , 1 , 3 
GDUOVLHHXLPYH6UQELQUBJIALLU2YAZQAXAF4GFE34TQMPFGK4VKWY2N, (0.00)," 2,389.21 "," 1,194.60 "," 1,194.60 ", 0.00 , 1 , 1 , 2 
GACRQLCVZO3NYDSWUAPIX6LKRCKLBG7MTLRSOIJOHENEEFHWPQIKDFVF, (0.00)," 3,600.00 "," 1,800.00 "," 1,800.00 ", 0.00 , 1 , 1 , 2 
GABJHNXE3VRERZE3QBUZO32EOUYO54CTGJHP3SCI2KAKPPYGAZHTDOOS, (0.00)," 4,800.00 "," 2,400.00 "," 2,400.00 ", 0.00 , 1 , 1 , 2 
GD5F7MOBYLL7UAVU6Z6FVMYQMQXUPCEDQFTU7374QQNJYMU5RS2U3VLM, (0.00)," 1,600.00 ", 800.00 , 800.00 , 0.00 , 1 , 1 , 2 
GCH7MB5DT55RTTS7WDWXNTWJG7VAVDCYUWAN2GPP7JNTJ4ALFKUHBQCH, (0.00)," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 1 , 1 , 2 
GCRWIMD6EGXQEALFKRAZQ4FCGVRV376N7KKPNDYJ6AG4YXNM3VJQ5VKM, (0.00)," 1,708.26 ", 854.13 , 854.13 , 0.00 , 1 , 1 , 2 
GDUE45N7WEYLUQRUUXTXM5ISYA2BP5EBYC7UO34BH63SFUP5WXJ52FNQ, (0.00), 796.38 , 398.19 , 398.19 , 0.00 , 1 , 1 , 2 
GCH7NXXDNZZY4V6ELAXTJMV7GVG4N5S5EP7TSU5WPJTHUAR2SWHPH7EI, (0.00)," 5,200.00 "," 2,600.00 "," 2,600.00 ", 0.00 , 1 , 1 , 2 
GCUG5ZFTB22UUBTZNXQCV5EOEH77E4E6HCRJJLV7MJXXZCNU5FSPNJZ3, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GAMRSEVFRDBITE44HQUBNU5657IELKJUBJG4TS55NNVPRSEWSNC7524W, (0.00)," 2,980.00 "," 1,490.00 "," 1,490.00 ", 0.00 , 1 , 1 , 2 
GDSWGPNUFLAJ26MFLUVDDVUGMJNP7YQGXI4MU4QPRYAUXPFDGX2MK22T, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 1 , 1 , 2 
GAZE2LLQLTENJ6SHBTIOIQNP2MDAILM2UFMAM7W2DVHBNFVIS5R55DRB, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 1 , 1 , 2 
GDTAPJFIJT6YWF6TBUKWXM664MW2MNCMDFAYAVAEHTAZ5G3ON4WO5AUP, (0.00)," 1,000.00 ", 500.00 , 500.00 , 0.00 , 1 , 1 , 2 
GDRM257OEPZIL4T2JWRUQ75YIUNWF6E3YAZISJQARZ2KZTXES4G3YP55, (0.00), 804.38 , 402.19 , 402.19 , 0.00 , 1 , 1 , 2 
GAMJAWYT7WJ5NN6TPE2GMHOGRT7KYH6UNL2B3LRZHFWELH3RDDX3KKCY, (0.00)," 1,200.00 ", 600.00 , 600.00 , 0.00 , 1 , 1 , 2 
GB2ZKJGKPTJKNVOY6M4N6TKF4CXZWNCNHJHGPNK45KHO4GYXU46JMJH5, (0.00)," 2,600.00 "," 1,300.00 "," 1,300.00 ", 0.00 , 1 , 1 , 2 
GAWSKEKOVBUCJUYWHO37JI7LMZUFB7P22TFU7X65BTPDH7XLXZDC3SQK, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 1 , 1 , 2 
GCRWLLWUSTWRRKH2QPHV2SDTMMBNXZUZFECCCKDFTTIYCVYHF2XEZRNK, (0.00)," 2,400.00 "," 1,200.00 "," 1,200.00 ", 0.00 , 1 , 1 , 2 
GB2C7KQOK32YHXWSKJJKOKPB6FAX67IUNRUQS2LIJG26KX73E23YOCQN, (0.00)," 4,600.00 "," 2,300.00 "," 2,300.00 ", 0.00 , 1 , 1 , 2 
GCTDELBLIUQY66TEIGIWQOKNQGOA5G4DLAIT5YEITVHKS65CKOHEXE2H, (0.00)," 1,954.64 ", 977.32 , 977.32 , 0.00 , 1 , 1 , 2 
GAWKJVODW2NAJSU6WY353W4Q3P7UVZXHF25NOAXHZODRX23ZE73RWGRB, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GDKO4AWJQCA37VV7NVIS4XEMNREN4DX6INOD3YBN5GGKO3VZ4KJ4FU74, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 1 , 1 , 2 
GDVLYQCBPXPCLLJVBR6OSEOYMXUNWKMULRY2VWS5RVP5DNOS5ETQODN2, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GBDGNXI67OZDPOEBWDVQ23P7NDRBWIYVBFYXQZITKPYM4SAACWJBX3HC, (0.00), 502.01 , 251.00 , 251.00 , 0.00 , 1 , 1 , 2 
GCJ3DHQMRRVIJXNVHCEDEDUNT7ANUFER7UUTYRM42N3GNL2LWEKX4KOH, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GCWROYTQSNWGXJW6XUU6V5QKZF7BZZUXOIFEKN5VN5PJKVURQWL5GK3O, (0.00)," 2,400.00 "," 1,200.00 "," 1,200.00 ", 0.00 , 1 , 1 , 2 
GBMN47RQCE7UDKDOAUXDT7VSDZPFZD7HOUI7HPDJZ72CMYDJOS5SZEDQ, (0.00)," 9,514.10 "," 4,757.05 "," 4,757.05 ", 0.00 , 1 , 1 , 2 
GAIU4DZLRGTBNGKXWAWVO6H4GRRKMSVQCQYC4QPA2CARLG2V7HHL2DH4, (0.00)," 1,200.00 ", 600.00 , 600.00 , 0.00 , 1 , 1 , 2 
GATM4GCIIWV5J6LSGRECVBFR42WXN5NQAQT3FUQYJUAQNZ7AOLI3GWCM, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GARCBSLU26HTX52YXLUVKZ3WC3N7ITUSOEWDTS22L6ENDWWERVILXXP2, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 1 , 1 , 2 
GBYH5CTWWDEZJ76PJIZX32OOY3FWVS4DGSZW67NPHITVJB5BVXYC7IV5, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GB3ULDETT4LOHAC6GMKIDJOFL7OUSF6GXCWMGMFTVNEZMAJU4G7HDO7B, (0.00)," 20,000.00 "," 10,000.00 "," 10,000.00 ", 0.00 , 1 , 1 , 2 
GBYLIAT7JNISZ7537P46RCKXCPFBEJDQMXB7VZIO2QMEHA2QWVR3NSYE, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 1 , 1 , 2 
GAZQ3TMVFZLBNT4XWFUHPEMQNVWFFP5H7HPKP5RUT33OQF3AUZEJBG27, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GAPX5TSYZSMOB7VJNZYZYFIL65T2EHFQDCM34GHOCLP3UQ5KE6VSBRNB, (0.00), 398.11 , 199.06 , 199.06 , 0.00 , 1 , 1 , 2 
GA5G2ZPTXCBHYO7AHHRXHPLDEEBGK65ZTXTM7I66M675TW2WY3Z737W7, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GD6R7U7QYFYWBN4OQRHK7VQWYM2KAJWOLQG5Z3D3QQZJGQB5HU2HJBEU, (0.00)," 1,600.00 ", 800.00 , 800.00 , 0.00 , 1 , 1 , 2 
GDWKMQMUVMCC43GO3YJN4D5GZ6ZXRGXN7ETYN3RBP3PRC3D56OGLUKF3, (0.00), 260.12 , 130.06 , 130.06 , 0.00 , 1 , 1 , 2 
GDKV4XHWK24HDRADRUNI3Q7RR6CKGFWMXB3ZWQFX6E24ZIFPPUSB7CM2, (0.00)," 1,194.58 ", 597.29 , 597.29 , 0.00 , 1 , 1 , 2 
GDTS6WO2K2UAM65GCVP6UQO6R7TMOCE634R75HAPT4B56ZT63NW2LNMO, (0.00)," 3,200.00 "," 1,600.00 "," 1,600.00 ", 0.00 , 1 , 1 , 2 
GBFUGRLXGX42GCIAMZ2OXGLRGPO5NMPHBOG34GNIQP3UJNUPQ5F4SNK4, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GBCZQ4PINI2EZKSET45WXVIYFNAONILANYYCDOVOJ5JTKUFECGNWPM6F, (0.00), 972.00 , 486.00 , 486.00 , 0.00 , 1 , 1 , 2 
GBADUONSVLNA57JZPNXK3LECN5DOTCNA3WHX7WE5NRFCH5XMPXP2SWO3, (0.00)," 3,776.55 "," 1,888.28 "," 1,888.28 ", 0.00 , 1 , 1 , 2 
GDSOJEQJY772BGKCCCI62KJXCYFXGK2TXGS3DXE4UFQ4HTSPT56T26ZZ, (0.00), 796.38 , 398.19 , 398.19 , 0.00 , 1 , 1 , 2 
GBHYNIQHLZCWGFD5RTLW2HKAFZ2RHJCRB2GXFKQCYVL3SXLFY5L7PMCC, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GACTTK22IW7UP4QYOFHZQHRSTBKS6CBKUHMYHBHK6CD3GJX5S7LNSUNU, (0.00)," 3,215.10 "," 1,607.55 "," 1,607.55 ", 0.00 , 1 , 1 , 2 
GAFVAWKZAEGVSPCJVQALMDEK7JK7XYJECASXTOTG4SPQHMU3MHMDWIZY, (0.00)," 2,389.21 "," 1,194.60 "," 1,194.60 ", 0.00 , 1 , 1 , 2 
GCOONHZFIHXJLNTZJHQQTPVMA4L45FBGEMWZKFW3P27WLLZTDRSQANPP, (0.00)," 6,000.00 "," 3,000.00 "," 3,000.00 ", 0.00 , 1 , 1 , 2 
GCKDEAAQ5W2BIQFALXXPRLQR76ODPHPKFUHHJ62G4OZ3J6CW5FMKW2K6, (0.00)," 2,400.00 "," 1,200.00 "," 1,200.00 ", 0.00 , 1 , 1 , 2 
GCGNFKDU6PJKN5AO7YQH4VJGWTAWD6O5BX7VXKAFGNQSURG3RKH4OVMP, (0.00)," 4,800.00 "," 2,400.00 "," 2,400.00 ", 0.00 , 1 , 1 , 2 
GCO72PUH2P7BTO5KYXUVJMRB7IS5WAV46PPG6MEFPX4TABBMWNLKSJML, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GBGKUPLHX6SQXXMYSP3DGT5UG256EGM2TPTSNYVICEPOS65X5RWVF3LL, (0.00), 796.38 , 398.19 , 398.19 , 0.00 , 1 , 1 , 2 
GBHIVTIL4CHGZTXZGBBOZED5P7NCZLJCOQCAU2YDPITXIP6YLUK5PUVT, (0.00)," 2,095.60 "," 1,047.80 "," 1,047.80 ", 0.00 , 1 , 1 , 2 
GBHXEFHU4BZKCVWSBDBREPW57SW2TY2PZ7OI4OHG4DICJDNLXTU2RFJ2, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GBQUYJXOV5C5AVSVS7HKVUVZRLHS4EM4QCDKJR2DKMWII555FUCNEPH7, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GDVBY6OVVDUBRFMDZ7IKQJFVOPDBF42SBBLKQSF2LNR7P7QMF7RXQ4D6, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GAXWVI3GFYSJNF7K4K6JL3QBCTGZEVLIYQIPATLTMJ3DBCWZDHQWENIW, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GBBS2QDTU75EULZQR53GSE3GLDQGRYRMSTRTMU3HTX4PMWRUPEBUMMRW, (0.00)," 3,200.00 "," 1,600.00 "," 1,600.00 ", 0.00 , 1 , 1 , 2 
GA4WZVJ5QJXB4ECP2MXCWB5TO5CFB63DQCO2B572W5MRG246M5O6X7EK, (0.00)," 1,221.74 ", 610.87 , 610.87 , 0.00 , 1 , 1 , 2 
GAVNPCVXNPULWTBVIK2H65VXX3FWNMISWIXWYJV2HOMBLZSZQWKRLYID, (0.00)," 1,676.24 ", 838.12 , 838.12 , 0.00 , 1 , 1 , 2 
GCHNTX54AXV2CP7LLTWZFTLISMK64JWGDIGGVCI2ICTBY6KRSXKHPMQR, (0.00)," 1,600.00 ", 800.00 , 800.00 , 0.00 , 1 , 1 , 2 
GAJVIDRG32OU3FYL7I47VATG6SAJASAUFWBW6LIDGXOC3WGXSNX3J2W5, (0.00)," 1,194.62 ", 597.31 , 597.31 , 0.00 , 1 , 1 , 2 
GABWYAHXBQAO7LYFSNJQ2GXTZEGQPQQF7VINPTZNXITVPWOIEMFWB6YZ, (0.00)," 2,400.00 "," 1,200.00 "," 1,200.00 ", 0.00 , 1 , 1 , 2 
GAMF4FAVTH5F6GMQHMLLTZVKVIJTAM4DYVRNK74SDM6HCQR4DK6FFKIF, (0.00)," 1,200.00 ", 600.00 , 600.00 , 0.00 , 1 , 1 , 2 
GA6ZJ57Z7QMH5XGRI42ACMN3OHSCCP6NHZDKCDUUK7ZMEHTTAHARAU4O, (0.00)," 2,400.00 "," 1,200.00 "," 1,200.00 ", 0.00 , 1 , 1 , 2 
GAGULPHXCJQK4UA5D7TNVLGUSMD35NLOZOMVS26JBFCKZWONTOCX2HBW, (0.00)," 2,572.08 "," 1,286.04 "," 1,286.04 ", 0.00 , 1 , 1 , 2 
GA453VQPKEGHO5OT6JUD3QTX7VQEJFIIGNQQ2ZPELDAUDTED2GSR44QZ, (0.00)," 1,784.00 ", 892.00 , 892.00 , 0.00 , 1 , 1 , 2 
GAQMYNZKXROOX6D4NIFUG44KFO4OWMVFWXICA46CVZDABZKT65IILWQ5, (0.00)," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 1 , 1 , 2 
GCSPOPBF3URITRWN7DVC26VSRGYUBMTW7TOUGLD7VLC65YBSYBXKJJV6, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 1 , 1 , 2 
GBYIHRCYINCEL2UD2XZ5CSRZRPXLC4OMXEXIKVP36TKDSQLUQOTXII6E, (0.00)," 3,400.00 "," 1,700.00 "," 1,700.00 ", 0.00 , 1 , 1 , 2 
GDRTBZGRU2CTQ4EKNEZBBYD2G4B2HDA6UBGKSP5ROP3O77YRJI3S55N3, (0.00), 976.14 , 488.07 , 488.07 , 0.00 , 1 , 1 , 2 
GDRTA32YSQECEDGFSDOENXJMXHQCLE5ONNLXB5HAJIK24WCAQQGUPGMQ, (0.00), 804.38 , 402.19 , 402.19 , 0.00 , 1 , 1 , 2 
GBQWNPCMXSNQ7ITMYQEX3CRHRI2GMOVFPJ2Q543OP43Y2OCZLWYJ25JJ, (0.00)," 1,195.60 ", 597.80 , 597.80 , 0.00 , 1 , 1 , 2 
GAA7PWAHKUP7NEXIOE4FJ737EESQQYQSYNQLHVSM7X3WOYEMJYTZW5B3, (0.00)," 8,400.00 "," 4,200.00 "," 4,200.00 ", 0.00 , 1 , 1 , 2 
GB2XHOJGR4RU6HYH5LXONGBD4YZD6YQUEZXFII2XKSUQY5SFFFUOK4E4, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GBMGTJNLKAL3PKPVCFI7D6XUHG556GDKMFTME2TGLMNDZGX2OF672DBJ, (0.00)," 1,785.43 ", 892.72 , 892.72 , 0.00 , 1 , 1 , 2 
GBOB3B7F2YX4BNVQEZ4XSV5F5CUSRTHPK5GKZ3GMZBOCXY7O5KY7SGBZ, (0.00)," 2,000.00 "," 1,000.00 "," 1,000.00 ", 0.00 , 1 , 1 , 2 
GDS5T57VKZS6WJKCU2LXWQOTDMLCOWPVV722AU77X2OF6JK6SUKZ6IKB, (0.00)," 12,047.07 "," 6,023.54 "," 6,023.54 ", 0.00 , 1 , 1 , 2 
GCU5ZEBWBSRQAAXBSJJL3OZ3ZMS2QWHIFX6FDXHXRYV6VUVEDOC7NFBC, (0.00)," 1,200.00 ", 600.00 , 600.00 , 0.00 , 1 , 1 , 2 
GAMF4AWWNO4AOGZKEHN3EDQQSUVHP4JTHUU5EGUM2NCB22NKQFVJHMJJ, (0.00)," 1,194.58 ", 597.29 , 597.29 , 0.00 , 1 , 1 , 2 
GDAU6GEUDUDX34SWFGW2KISWDZDNKG2RCDEJEFGEGGIHQ7PQJP42ZJI4, (0.00)," 5,200.00 "," 2,600.00 "," 2,600.00 ", 0.00 , 1 , 1 , 2 
GDM2XMAYPHUIOW37G6A5DUEVC6ZWR3YXPWUF2WUXR2OEJD4YLBLXN57E, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GCJVZZACH6UIHUGC43UUFYKAWI372NBUADS3ZMGB55IU2BNZPJUIBCQB, (0.00), 398.17 , 199.08 , 199.08 , 0.00 , 1 , 1 , 2 
GCZFQXE4SKDPNG6AR7TFR4KIDB3IUNVHZ6CR7OAHDQI5X25JLZ6BOWKM, (0.00)," 1,200.00 ", 600.00 , 600.00 , 0.00 , 1 , 1 , 2 
GB22Z47D4U5RDCAG2EQBUT3DIFY46DEKJQ52EAMMRVGP3KY4ERS3Y2CG, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GBMREFEXVRUE3WUZS2ZXQXI2BRKW436JWJQIBZCQOWT4Z33KCYNEHZH7, (0.00), 310.00 , 155.00 , 155.00 , 0.00 , 1 , 1 , 2 
GBDPJULH6D4PDWW3ASXODHT2JLQPPOOG32HBZPKOYTWSM2NRG564UUHO, (0.00)," 2,400.00 "," 1,200.00 "," 1,200.00 ", 0.00 , 1 , 1 , 2 
GDF57UNHESS5P6JAOG63QP72J7YGD7WOZN7DOLPICQZDR32VPLWU6KH6, (0.00)," 3,215.10 "," 1,607.55 "," 1,607.55 ", 0.00 , 1 , 1 , 2 
GDXXWFRXUDAQBSNCIW3FH2TUIHEYVE7VYQVNSUHUZG5YEPM3SOXRSDI2, (0.00), 800.00 , 400.00 , 400.00 , 0.00 , 1 , 1 , 2 
GBH7CCMWC7L5HQPLCOYII7JXIATP3YL2KLOSSHFVOWS2INQ4UDDATEDJ, (0.00)," 2,400.00 "," 1,200.00 "," 1,200.00 ", 0.00 , 1 , 1 , 2 
GCWOQ56UCIMZ2ZXHXCI4QXFBEN2DZUSOO2APOR4IZRESUPIIVVIL7BUW, (0.00)," 1,100.00 ", 550.00 , 550.00 , 0.00 , 1 , 1 , 2 
GB3AW5F5BR3AJXYXLCXX5OM4IAQR5V65EFEP6QPSC6NMBWXGO2WHN4RI, (0.00), 956.38 , 478.19 , 478.19 , 0.00 , 1 , 1 , 2 
GAWLF6IHY4ZQ5HWS7PR4RHHP6W7BTLWJ7MIJNZ2OFLUCJTVODKUWF46D, (0.00)," 6,371.29 "," 3,185.64 "," 3,185.64 ", 0.00 , 1 , 1 , 2 
GDFXRGMVLOFKZPWCRLI6NDQANGHS6B2AWZRPMOS7ZI57ARZTTN2OISKG, (0.00)," 37,480.20 "," 18,740.10 "," 18,740.10 ", 0.00 , 1 , 1 , 2 
GABGCUVKWKWTPBTMKP567AVWJ36E5ZHQCK3NG3V3S7GCNTN7VIOPS6TK, (0.00), 605.41 , 302.71 , 302.71 , 0.00 , 1 , 1 , 2 
GDUHNW7DMIZMSP7WYQX4ISMZUKTGBKOBQCR336HBMW6PAGDGVYJ6YILR, (0.00), 624.00 , 312.00 , 312.00 , 0.00 , 1 , 1 , 2 
GA346H4ND4C5NGOUZHTAJA2PD4VGB76T3YUEWVSVEOBKOE5OS2JS5HMZ, (0.00)," 1,706.33 ", 853.16 , 853.16 , 0.00 , 1 , 1 , 2 
GAFVZASM72MYIB6VD4FPYW7KAAZ6M2IUASC37VKL4X6EVFYPVSR3CCX4, (0.00), 1.20 , 0.60 , 0.60 , 0.00 , 2 , 2 , 4 
GDUYULM5YNHYUSU5ZWRNJNVWELICTPH23SKQKP2RVCPUHXP3KMXVYUBZ, (0.00), 2.99 , 1.50 , 1.49 , 0.01 , 2 , 1 , 3 
GBUHHJCWVX7QZASC23RIJHAGUHCISLNTFVPPOJ6ECA3YNGR7IWSL4LHO, (0.00), 598.66 , 300.00 , 298.66 , 1.34 , 2 , 1 , 3 
GCNK7MGIYHL6ST6C4WRDTT52YMZYTFLOFZLNIPOG77OWUFEOCJNL2BDT, (0.00), 184.70 , 92.35 , 92.35 , 0.00 , 18 , 18 , 36 
GC76GIZXAFKY2Q5HVE343CR3GMIWWM2PLXVE2AA33DYB6VXAKIZ7EK5C, (0.00), 447.86 , 223.93 , 223.93 , 0.00 , 15 , 15 , 30 
GATUHPXFKGLZTY2ANFIVQPEITHJPYYZ2FPKL2XD2Q3T3DLEKD75XKIC5, (0.00), 197.20 , 98.60 , 98.60 , 0.00 , 15 , 15 , 30 
GB5JAI5XCV75DKWNMIPKJPS647RRPC7VVYV5APJX7WMYYOGOEMH7653R, (0.00), 201.41 , 100.93 , 100.48 , 0.45 , 2 , 1 , 3 
GD75U4AKPNL25KCCXW4WP4DHHXNDFALPQLCFYITZTVRVXPDITZYMMIRS, (0.00), 397.11 , 199.00 , 198.11 , 0.89 , 2 , 1 , 3 
GD3WMZNVDGFGM3QGB57ZEOZF3XFPABV2LUVLIWYH5NSDNSC56OGORPK4, (0.00), 401.97 , 200.99 , 200.98 , 0.00 , 23 , 24 , 47 
GDHW4DRQYFODZTUCB7OAWMUHFB2WUQTFCYLC7QKQRIZKZAZE5MV372XM, (0.00)," 1,191.33 ", 597.00 , 594.33 , 2.67 , 2 , 1 , 3 
GDJYRENGQDMBO2T4TI6QIDZFVIJ4JHLLPS24TJPS66QSQBRSBPN5FM7M, (0.00)," 1,508.76 ", 754.38 , 754.38 , 0.00 , 8 , 8 , 16 
