address, current_balance , gross_tx_amount , in_amount , out_amount , fees , out_txn_count , in_tx_count , gross_txn_count ,
GBPXGLYRXS2HM7ULYVSDFWCOPG6VSIEBEWOUDIWM5GVHT7EEM6B6XC3Z, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GBQ734BJPMDQGLZL6C2LM2XMU5GIKJNHGSRGOP2X3IR5OKS3L4JZFMBX, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GB5DCVONUPJXXPDYZ52QPKIB2IEEB7IWMA6W3UQZIEDD3MJPM24ISMTE, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GDVCSIASHTAVXTRSS5A76RXM5RK7ESP6CLXQS5ZJIGWF3XEYGJ7O3XA7, -   , 0 , 0.21 , 0.21 , 0.00 , 1 , 1 , 2 ,
GDUBHVPSEWKYSS4GSLA74XWRWPQXF2PYYHNAO4SL5UUJP3WUCSOL2NXR, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GCNOKTV73SSXUL5SARRMZV5DTSP7TGQYJ7T52DRXK36FYRKY7MAHSLKN, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GDH3HEGFMQZVMTYCWXH3XT5PMDJBKCKCELPNYJ7EDUZEYS4LPLLVZ6J2, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GA4Q5E3EZDGXN4YMDSEMMOPWJ2F65RDAQWFJQCAEIKHVFRSIPH76CTXY, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GCKDKSDHHYYOFN235OSG476JLP25TEDC4CMU7ZEPEOXW5X5RMH7J5OHG, -   , 0 , 0.18 , 0.18 , 0.00 , 1 , 1 , 2 ,
GDX4A55Z5QMDEHF6MMQ2NF5GRG7SURTRTWIX6ZZSSDWTK2YZQFPDVOTE, -   , 0 , 0.21 , 0.21 , 0.00 , 1 , 1 , 2 ,
GAVAGVGY2FG7WGTMK3J4FBHVUQEEK7L44AFK43POP5EHT44TIIRSJ22O, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GC4N5R642CRJ6TY2V666KISQLMSUJJG6DMVUSQ3F73FY55ILC2USOQOG, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GAJD6DHOVP3T6BCJDWPNBEFUGRPAOXOVZYZ2L552ZBLKWKMFI43HLFFP, -   , 0 , 0.19 , 0.19 , 0.00 , 1 , 1 , 2 ,
GDALGCT2SVWAGHY7XUVNKNMUOT3GAUGZY52Y4GWJJKNIKODTUE5KVOGY, -   , 0 , 0.18 , 0.18 , 0.00 , 1 , 1 , 2 ,
GA2ZYBWUPENEPFYN5HPLFGY6OIW3Q6ZK32AZ3U5Z7FR6OPU7MKPJV6OO, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GBOZAC7RTHMPBEIWIBHHVK2AU57NQVELW7VYOCVLL6AFGJHPHZUHITLP, -   , 0 , 0.16 , 0.16 , 0.00 , 1 , 1 , 2 ,
GAZBW2SJR6PULIIHBCBPYXG6O3L5TJNWOPL6A6FXS47OQWAZ25YW2BYX, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GBRXQWW7UTHEV64X7LHCXSHBLFVBQJCRGCQI6PKGTDNJSPKLDALN7PX6, -   , 0 , 0.11 , 0.11 , 0.00 , 1 , 1 , 2 ,
GDK5NWFHZ6TUETFUQZ6QVXEPFHIPFYR3Y2546XTX2ZEXNITGEK2Y5FKO, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GCK53573ISHPR773OMBY3D5J6Y7RSFFXMXE66KRTNIT2RLNPOHEKMVQD, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GDP56MU3GRNH6RDLVOQCO3T26GHDBTLM7ECIPABIN5GB57P44KM2DHHJ, -   , 0 , 0.12 , 0.12 , 0.00 , 1 , 1 , 2 ,
GBHG7C4CBGZGNN4GVLMH2MTBLBTN2QJDLSB3O3ZZIXPOZ4IDHC2EHRYD, -   , 0 , 0.12 , 0.12 , 0.00 , 1 , 1 , 2 ,
GABEYJK6IRBLCFGPH6EHR5VQXWVZEKGZD3Y6LCJS5234IQB75HVOPQW4, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GDGLIOVVBNT4L2V4S223BHZL5Q4RCXF3SZVNYXJQN3C7UEIQGVPVZBZZ, -   , 0 , 0.22 , 0.22 , 0.00 , 1 , 1 , 2 ,
GCTZPL3WVYQK7W5CRJOQHKF3SJ4BIQKDJUCH25FDEMTSGEA3YCXR3QE6, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GBF5LHP6LY5AV6R64BD4C7LJQ64PT7VQWJPUXNPN6QHXI2M4LP64KXZK, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GAGTGDHCCL2E5YNZCRPPUG4KHBS5VNCLBI3ODWBHOPAUSZ2SVUW37SUV, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GD4AOGDCKUXM2EO76XAXOKV4K3KX3AF6E7M2FKINEMBLZZ6FQYQEJTF5, -   , 0 , 0.14 , 0.14 , 0.00 , 1 , 1 , 2 ,
GB2B2BFOEJP5NTP5PB4T522Z43SPYMRVN4MSPX2PISOKVEIXAVYXRWMT, -   , 0 , 0.18 , 0.18 , 0.00 , 1 , 1 , 2 ,
GDRHO3Y3MVP4JDHPT3Z55RRY47VQJW7A3FGBEGRQP7JXVG3BRXOMBOIW, -   , 0 , 0.22 , 0.22 , 0.00 , 1 , 1 , 2 ,
GDFPBM77RFWDLBDEZQEDUAYFBO73OWBH45AR5X576XAPUVVKAE3QIWFN, -   , 0 , 0.20 , 0.20 , 0.00 , 1 , 1 , 2 ,
GDMQ3VYZKJDK3GOXA5RETLL6AC3G2GBVV3DESLPY5FQ6D5VM4UBP5CAJ, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GAB3MU2C4DEBFMSAXMSLHKMTZZHWVZL4TBY7OFYZAWR563UOHXIJ5ABE, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GCJXJVAHVBGAXBAUURAG35Z5RQHHC3RQ2RLAHDR3TCWSLYARTRRY2RYT, -   , 0 , 0.14 , 0.14 , 0.00 , 1 , 1 , 2 ,
GB52TOWL5EHYU6GUEHTRAMXK6FYJGK3FUQMZNMZANO4YBARJXD4DDAEQ, -   , 0 , 0.19 , 0.19 , 0.00 , 1 , 1 , 2 ,
GDBGQNL47EA3JP25WF676UN4MFVXOUKRYCE57MHE54XZPBEWP4VSTRS4, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GBNSU7IPZOGKQCSLFQPDWGCCHFJOIBKIKIMAK2OFYORKVB7AV4JZZNTH, -   , 0 , 0.07 , 0.07 , 0.00 , 1 , 1 , 2 ,
GD6K7QHE7K5YT5SM4OITE7K5VY374YSF3CM47D64GEDD3KSUL5HQK42I, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GBXFL67N22G4DOUDFXMDDKIAAKKRIRWZLE6C2TPBLG74BK67LG2DUBIE, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GD6QFKUWF7LF5P5PMKPIKSUPE5LEECFQQWNECVF62S7AOGRC6JAIGJZO, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GDJJYJ5BC3M3FIREYURCXXMW226IE6X23SXN2W3B3RYA4ZUZT5VBNOQG, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GD6AW67IOAV56A3RYNC346FZS4LO57MILN7J736CUCDZXY7WAZSKRSOZ, -   , 0 , 0.09 , 0.09 , 0.00 , 1 , 1 , 2 ,
GBTDHQKO4MPHOX6RMDDFGY34NCB73562DZXFOPKRGBDSUIX3EKTC4SLN, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GC5EEDI62KYKOU4RUL2ZRVP3WN7MLLXZUV7MIP5GVNUEOICOKFPMMJSN, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GCIBGLUJIUA5LX6U4MVW2NML2PLOZN3E3NPDCGATWY2NEQHALHZS7SPH, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GBBKTP5UOFI5QGAPBCFTI4WDQAAPYPYANHXA7XFJGSQPG7XFJXH6WGU3, -   , 0 , 0.20 , 0.20 , 0.00 , 1 , 1 , 2 ,
GBRGAQWWFFQ3HNM5TWM6J3K5DR46TITPVWMCJO4UXRLXV5IKHG3FJM7B, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GD2PWK5RD5XU3IRGFSNFPCW2U7JCCKEUTSGFOO3WR2GHFTDUD65OCXWB, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GAPMEKZ64T5PBZSVSPFDDFIMXJUUB7KCYAAQVHBRUULPCTPEAQAGQI4H, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GCNY3PIYPNVYR3PDPDG5PEUYY57PGTBFWPKBT6GCZHSCTVT6ZEIIIGYU, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GAD73DUN5P3QK3FNORU4X7JSW5EOHLBXY5Y6LK5VNQ3OPW4RXQF5ZYDR, -   , 0 , 0.20 , 0.20 , 0.00 , 1 , 1 , 2 ,
GAEXYMO7YCMR6QSNNUUSCS3TUFEZ7WYRRRFRIQFZFX66PGR5BKRLR4KW, -   , 0 , 0.18 , 0.18 , 0.00 , 1 , 1 , 2 ,
GAI6GN5REL7X76QTFGDUMF6B6C4U3W4FJRCD53L7QXQUKFINV45AX7MQ, -   , 0 , 0.19 , 0.19 , 0.00 , 1 , 1 , 2 ,
GAAH4YPVXMSXYANHTUPFSYDJ5ADAYQW3TZF4KEDW5A2GMIQXMTZRE5AO, -   , 0 , 0.15 , 0.15 , 0.00 , 1 , 1 , 2 ,
GASBDNOU5B4P2XOW2VEMPY2ZZZRGIHPVZLU56BSJWGB6CDKHR22DEINJ, -   , 0 , 0.23 , 0.23 , 0.00 , 1 , 1 , 2 ,
GCY3IOOS5QEFUBHVRATOPNUQOZLTWJ7IAFVSAONT4Q77IAERDYZGZ2CS, -   , 0 , 0.22 , 0.22 , 0.00 , 1 , 1 , 2 ,
GCEIFAANULGCBB4A2JOA3LFBR63SS5YMBJOTI5EKETXHMNA2UUPEVABS, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GAR2I4MZFCESHVZIMYLY2TG6FINQG5EAHVLOTMGVKPVNCO6PHTIMYKMM, -   , 0 , 0.08 , 0.08 , 0.00 , 1 , 1 , 2 ,
GAA6UEYHUIECRTAWQEIZ6KUEFNRAXWAIKB5MGWM5EMFMCCJCDRMIIORP, -   , 0 , 0.16 , 0.16 , 0.00 , 1 , 1 , 2 ,
GAYE76KYZ6AAQVHOHOLDXSNPGWRZET3GETZZ5N74P73XPC2V4GLTO5PA, -   , 0 , 0.16 , 0.16 , 0.00 , 1 , 1 , 2 ,
GBX5W4UXOECLHLQXZN4GNANBLTH6FKQYB3P66KNINMLSFWSNOEKV475A, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GDLNIGWZR25756732UJ55Q3QBWIEWTPOB4GGF7SHVG5NQMSHXEEW5MZJ, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GA23LLOGUEBBETI45O6JJQ46CFXTXQNIYYIFLRMVJFPGXDLDF4FK2Y4J, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GCWHKJK4ZYZP7NS55WDHXSAUQRH7BCUE7NRM5355ITF6MZ4QUTWLO5LD, -   , 0 , 0.09 , 0.09 , 0.00 , 1 , 1 , 2 ,
GB5COI6GFF3CDZUSGBR4K2OXQSYUGH2KLKFVAWGAVWOSLD3HURIW4ALN, -   , 0 , 0.20 , 0.20 , 0.00 , 1 , 1 , 2 ,
GANZMAVZVRAJ5VHELARIWGGRJ4HVZRFZKMENCYSGS24H2RIISTNN2COO, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GA7XJPD25YRY7LVNTVHSLZRQWQR73DDL5AXSS7J5D3EYAIXUZK3G5UNN, -   , 0 , 0.18 , 0.18 , 0.00 , 1 , 1 , 2 ,
GBSMTX2GPCZ5EEPUIHRGYDWBVKFSVFBLBAUNJYXOW67HAM4SSD626NSK, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GDHOZ4CQCUNDVUNQGU7WRQQYWZQS6KWZCDURKLNAJSB7Y6IBEB4WKFYQ, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GC5D47VMMOTLPJPHZ6UY7W6WRZ4VQJNMG5EVHIHT4UQ2QT26D7IFPAFI, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GBNC45ZCQ2XAKUPLSLQF6VMJ6PHVE4XUJ6LTMBKWTI5N2RCZ4LCZZDBU, -   , 0 , 0.16 , 0.16 , 0.00 , 1 , 1 , 2 ,
GBFBO5FAKJIULAPC4YS6WGMIAV33645AOEI2WARHSKSFJJBCN24LKXYI, -   , 0 , 0.19 , 0.19 , 0.00 , 1 , 1 , 2 ,
GD7HVHB6DPEVCUDHZ64OZIDKJK6XJZMOXTMJ77BJMX7U54ZS77KSNICS, -   , 0 , 0.18 , 0.18 , 0.00 , 1 , 1 , 2 ,
GBBQJYQRO3JAZHVQ22HTEBRBXSP3CGTD6ACN2UHHPPGCGFTGXYPWTK5I, -   , 0 , 0.24 , 0.24 , 0.00 , 1 , 1 , 2 ,
GCWWM362662MTU63HW4CUAOW5IYEYWXUVXK6NR3UU2NZXVBZWES2VN5P, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GCH55HFUBTNJRNBNFCZL534TJRHHQTNTVSBF6I4MAWGURD75KFMSF3NT, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GB5VCKM5WCK3RSNX23L7OUEY73GGMELGTY3726N6JCQZQ6ZITSE4YYEU, -   , 0 , 0.12 , 0.12 , 0.00 , 1 , 1 , 2 ,
GAU5RZKQMPCSNQPV7VU7XN6ANE2XK3GPTPBBMLFJLYGG7E33YL2PN4MD, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GDCIO5SFRSQKW6EFLUYTT62X5MKRPBYHHCV2R3NONAFUYWP6CSJ5JZ6F, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GAZHABZNUCE6U4MPPYZE3IJ6XIFCJZRNHFOOQ4A43ZVY547KTLKOJD72, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GAPGENDJKVSCJDOYUOXMOFSJRU3ICKEYLJEHPPSIWSDEX4QJUD2Q7NQT, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GCF74J4C72XUPV4U3WBRMVZN23QDRM3KO44SJYFD3RXMDOISWMCAMGNS, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GBBB76KTWF2QYXFBJYDCKAVK6XOSB6QCHEYUDZDNDINBJ2RY426WAZMV, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GCZYCZZWUIY334UZLT5XBEPWDEEL2MNR33QSERQYH5ARCYL54AZJYYQS, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GBI6TKWIUDFK7C4DC72UMVI7FXRAFCGJAVFUQCO6V73AHP4DLTQNBAD3, -   , 0 , 0.12 , 0.12 , 0.00 , 1 , 1 , 2 ,
GD3PASCSXW7QW3XA2WVNNAV72Y56KXKNFLGF2WMJS7OCGV7QWNQ7Z7E5, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GACLXFENFLMP5GZ2RF2PHKC7VRCKEOMGD6HNTLICZL4KD7HBLWEWEO7M, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GDNHQWD3B7O5V4FKUOP2ZZ7IZ6BVMRZ2LU2PHB2QNUK73FVZST3IKEIG, -   , 0 , 0.16 , 0.16 , 0.00 , 1 , 1 , 2 ,
GCYFYKUZTSXIX5RL6KKOFHSLJFWRLDJTMHJVATAXWFGUZCUJOIAAFRZR, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GDCTAX523NNFCU4MSWZBWOBMQAOI4LAPLZVDW5BDTU7U6NYZOB4DZIGK, -   , 0 , 0.21 , 0.21 , 0.00 , 1 , 1 , 2 ,
GAFTIWGAEDGJ7E6IKV3N5OPFJKSBQHL4IYYLZ2VXHPRUQFBB3UGGJIIM, -   , 0 , 0.08 , 0.08 , 0.00 , 1 , 1 , 2 ,
GCKAREZGGR2E67PHDPKBLVFAYUAE2XF76SFCGWUWHTWUHQSMGJMTFHS2, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GAOM5VRL53ABCT6BHBJHZP56IXWSIWNXNL2MYYX6J72SGDGM5JGURHO2, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GC45OJAEQMUMZLJYWHYFQP2AZKSR7C3RR6A6SHOGUPMPDMJLBVCU45XO, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GAFBAG3DHQUVRZH4BGKKY4XGDV4KHRG4L3E6Y3B4AVPWM42J2CEZPRDT, -   , 0 , 0.14 , 0.14 , 0.00 , 1 , 1 , 2 ,
GBCH6Z2XFJRMUV2SSJ5ETSOXIV7F5N7DC65GBMMWUCSWB2WQNGN2KTTN, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GDBZQM4ENWETB4EMJGBYVTJCS2EQM6B6V2AEGSNTECH2DL5SLR3V3356, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GD7JQZURC54OSUEQ6REWQLCE47BKFV65IQ42E7AU62PYTD4TXQUO5S6S, -   , 0 , 0.12 , 0.12 , 0.00 , 1 , 1 , 2 ,
GAPEPOHISDF2RJTFTGQ3FHJLIDAF4FMLPFZICVXPWGUUUYDUNZDXQO6F, -   , 0 , 0.03 , 0.03 , 0.00 , 1 , 1 , 2 ,
GBSNZO5EZO63WFOVKRVBGLTZ7TEQTL6JJIODHHGIR4NIHV7AKW4SYRXX, -   , 0 , 0.10 , 0.10 , 0.00 , 1 , 1 , 2 ,
GBQ3DRS63YEKJDULBXVGYOAJBOIFGRU7SIL4O4VWFHON5ATH3T4HYZPI, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GA3OPSB3E4HJRJQWNMH7W7PB6P3Q6YDUGGIIXAXE7IK7IPQLMDZM4A45, -   , 0 , 0.11 , 0.11 , 0.00 , 1 , 1 , 2 ,
GD6M5H7KJRD7ONEOBGW6IOQV7UPAN77ZMDYFSYTONBUBPIIHOLLWK7WS, -   , 0 , 0.17 , 0.17 , 0.00 , 1 , 1 , 2 ,
GB2GW5PQN3VNYSZU7QOREDRW5RNOU6G4RUTEO63WC4JH2WGWNX57V2DJ, -   , 0 , 0.18 , 0.18 , 0.00 , 1 , 1 , 2 ,
GDXNHFQ7QJS5ZHFT7CRL3UFYHR7TRSHU5NOGHIL7MGP76SY5TS22LEHM, -   , 0 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GC7ECJU25J2KVSE23XHGC2OECIFWEANDAFB5UWR574IGTWINWGYMWAFJ, -   , 1 , 0.29 , 0.29 , 0.00 , 2 , 3 , 5 ,
GA4DZIAXR5V4TDT6CSHALYZNN62EVVYYUHFW3MYMIVAJLBPDD45IUVHZ, -   , 1 , 0.44 , 0.44 , 0.00 , 2 , 2 , 4 ,
GAOMC6LO7T5OQ74ZO4QYGGI77ZZXHSDJ4BS6U6GQGAGXGRKL6PWZUQMW, -   , 0 , 0.07 , 0.07 , 0.00 , 2 , 2 , 4 ,
GCEK6CJUSD3GRHBVUM7XH4YWW45PKLEIDP757LNBQD5EBEEINP7UFBX4, -   , 0 , 0.21 , 0.21 , 0.00 , 2 , 2 , 4 ,
GDK3GJPHXFA75RIHM47PP4K2VX2VHLOZLDBRZZ4JIOJEOTT4G5UD4VKC, -   , 0 , 0.25 , 0.25 , 0.00 , 2 , 2 , 4 ,
GA4MNTGJGZUHNLQPEIAMRGGNE7VF6EPBBWWXIMMPSSCFXZVYRKUWQVJP, -   , 0 , 0.20 , 0.20 , 0.00 , 2 , 2 , 4 ,
GDNH6APTDBN73GSTQ6MV7J7ZGSJK5E4OMTPDMXGPZBGUDB5TRLFGRBXK, -   , 0 , 0.22 , 0.22 , 0.00 , 2 , 2 , 4 ,
GC5SZQ2JP4HWKN7EVJXEW2B4E4TRHQAHLDTE2VOSALQUXAKDVL6QHPPS, -   , 0 , 0.10 , 0.10 , 0.00 , 3 , 3 , 6 ,
GDSQSVMXUBYFFOCSK6CMLRA62JZ5IW55AVQOMIPBBQ2YHB7PO4JAWWD5, (0.00), 2 , 0.90 , 0.90 , 0.00 , 4 , 4 , 8 ,
GAFG4QZK4HKUZSCFMSX7VOIQ7WFABZEIA4WT6QM664XQVBGXXYRXCNCI, (0.00), 0 , 0.24 , 0.24 , 0.00 , 4 , 4 , 8 ,
GDVNLIHYL5JHMFWQK2WMTYEHX25AOCMBPEAV526CKDCQEDLSCQQZLNZQ, (0.00), 1 , 0.60 , 0.60 , 0.00 , 4 , 4 , 8 ,
GDPKC6JVQ2IU66C3BEB3C6IWECVYEJY2XUCYMT2PO6EI64NJJENHTGLS, (0.00), 1 , 0.45 , 0.45 , 0.00 , 1 , 1 , 2 ,
GAOGKCUARLHX55AIOZFJ4NP3PJ2LU7EDO7J6VGK7HKX2A6N2VQVDQSGQ, (0.00), 1 , 0.45 , 0.45 , 0.00 , 1 , 1 , 2 ,
GARS5HQ47WNXYDFH72C4FPTUJDGNQDV7OVGIPMHMRUP7KMUVCHTNFVJZ, (0.00), 1 , 0.45 , 0.45 , 0.00 , 1 , 1 , 2 ,
GAARXP2262ZAAH44BMOJ4KJIXHAKWTATAYAWBD5N6IVCDCJHTLMLJSNT, (0.00), 1 , 0.27 , 0.27 , 0.00 , 1 , 1 , 2 ,
GCA4QBCGP3R7ZG2JS5J5UY5DTMTTYGPPKX4IMQXWBHCWSOUBKYHVVHAO, (0.00), 1 , 0.35 , 0.35 , 0.00 , 1 , 1 , 2 ,
GDB65QDW2LTASXRKYF43B34P3BUENS2QMCMHMZNMPEMI5C3FPOXTKGPQ, (0.00), 1 , 0.29 , 0.29 , 0.00 , 1 , 1 , 2 ,
GAFNYIY67RV5PIRAKUO2HU2JJ2ND3HYZJA7YD3B23UYNLRI7TSAXEAV7, (0.00), 1 , 0.48 , 0.48 , 0.00 , 1 , 1 , 2 ,
GDYRPLCM2N2BMEP6JLULLEW75K2T4OFJKQILJQUGVWKNEXHME2THT5EA, (0.00), 1 , 0.26 , 0.26 , 0.00 , 1 , 1 , 2 ,
GC6ZH6QF6X3NI3LBGVBMTXRABQPNQI4Y7OQF2JUKJ4QGPE7URO2HM4NM, (0.00), 1 , 0.35 , 0.35 , 0.00 , 1 , 1 , 2 ,
GBBED6WZAMFR4PODMPK5QV5BGZPTPDLLOV7DKQXR43RMNTUABZE6PBO6, (0.00), 1 , 0.29 , 0.29 , 0.00 , 1 , 1 , 2 ,
GCB7UEFVECI3KPXBRYRTJO6CAOLIMM66DDXIZ6E4AFDSIVV4A7TZ4RFO, (0.00), 1 , 0.41 , 0.41 , 0.00 , 1 , 1 , 2 ,
GA6B5S2GEOFCK66JPM35PMNJZ5QPZ76KM6RSKAJN7E3V7JLNNSKDTZ6X, (0.00), 1 , 0.41 , 0.41 , 0.00 , 1 , 1 , 2 ,
GBLXE6F3YOKHCHEGKDEABGZUJNTCBDMH5NIY3LL5ADY74MDIJYRMB46Q, (0.00), 1 , 0.47 , 0.47 , 0.00 , 1 , 1 , 2 ,
GDMR2ROTGWXJNSSCFJHCIKQTIKVU63GXCVSIDZ2TWMMMUWMXFQ2XTRS6, (0.00), 1 , 0.35 , 0.35 , 0.00 , 1 , 1 , 2 ,
GCOWNDS3U2LVDOCMIK7CK3B6KE67B4OI6TTIV6B5VAOFSQGVM7LTGU3L, (0.00), 1 , 0.45 , 0.45 , 0.00 , 1 , 1 , 2 ,
GBQRSADLNWLRA7SDNB4WDUZ2KHNJQI3RTR4SHHOUJXGWZW44REV63FZF, (0.00), 1 , 0.35 , 0.35 , 0.00 , 1 , 1 , 2 ,
GCZDYFPIUSXUJPSUR5RRD7PIINXZCDDVCXYQSSVU6TCWFP5J5G3PBE63, (0.00), 1 , 0.27 , 0.27 , 0.00 , 1 , 1 , 2 ,
GABYY5WD36QNRY3KZCD7UXI2MIZQOWJCQRDEI5H34KOJSD2R3EMZLYLK, (0.00), 1 , 0.26 , 0.26 , 0.00 , 1 , 1 , 2 ,
GCWSC3Y7J4A7ED7F22HGJKO36BTWDNUQA6PIVBL3ZBHUKERODXLSAT2Q, (0.00), 1 , 0.27 , 0.27 , 0.00 , 1 , 1 , 2 ,
GD7J2DWEROUPKJABFDOKYPKOWMWJMJFSUFPQZ3MVUAFL44KW5QOOEMUB, (0.00), 1 , 0.25 , 0.25 , 0.00 , 1 , 1 , 2 ,
GDMZ7FQQHDJ7OTUGI2M24SI4LNUHGCNET2Q4OQNUCNROAXWLWATWOTPO, (0.00), 1 , 0.28 , 0.28 , 0.00 , 1 , 1 , 2 ,
GBELQ6V5NN7AHQTCTYHVBGBRRFCQDT4JNZMS553JKJGTPEV52HLWXORN, (0.00), 1 , 0.72 , 0.72 , 0.00 , 3 , 3 , 6 ,
GA23XVIHPT4EUGWQLSQHMVDOVCK3DQVS7ALASEBEAHQS7I4EGJOOPSTD, (0.00), 1 , 0.49 , 0.49 , 0.00 , 5 , 5 , 10 ,
GDW5O6IENEG5Z33AIEI5HC5KIJS3OFDJRU6Y5PSSLHYDPQI3FEVWODBQ, (0.00), 1 , 0.62 , 0.62 , 0.00 , 2 , 2 , 4 ,
GCWC7626RM74QAYTTCMQXRCQ52QR26N4XEWL27YPXW7QHMMHLZNJE7GX, (0.00), 1 , 0.70 , 0.70 , 0.00 , 2 , 2 , 4 ,
GDJ6AFJEJLCEMS4C4YAZZIBFBM2KFOKPRI3MLRURCNR42GCPWAY4FNIB, (0.00), 2 , 0.95 , 0.95 , 0.00 , 2 , 2 , 4 ,
GAPDB2RBNCB2NSKFXW7M5QW7KF35H3ZZJIFYVDX3N6HLND4AYMZS4HEI, (0.00), 2 , 0.84 , 0.84 , 0.00 , 2 , 2 , 4 ,
GCLX4HAY73A3JRX5HIPVWG2EXAS624QA6ASFX3Y77PWH2L2MJSHLZANB, (0.00), 2 , 0.83 , 0.83 , 0.00 , 2 , 3 , 5 ,
GAHIVQ3XINPIQLYX5DIEUAPDLKS2RKQHKBADL6VTQ2MM7KGYNDRC4F2R, (0.00), 2 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 ,
GBSS6AQASWACT7OTE3UTS7PCX6GPI27Z43JO6VZRB45CWJ2JDBXCX3YC, (0.00), 2 , 0.94 , 0.94 , 0.00 , 1 , 1 , 2 ,
GCOOU7FOO6SUVJTYZZ3OP4R2QCR7WDIV4SAHSUTCDWDIIUWJCHA4JOXE, (0.00), 2 , 1.00 , 1.00 , 0.00 , 1 , 1 , 2 ,
